,comment,length,label_id
6330,امکانات خوبی نسبت به قیمتش داره اما به دلیل نداشتن درگاه hdmi و وجود رزولوشن پائین صفحه نمایش، میشه گفت که این برند کمی ضعیف عمل کرده.,29.0,negative
4639,• کیبورد و تاچ پدcq۵۸ صفحه کلیدی کاملا استاندارد و فاقد صفحه کلید عددی دارد.,17.0,positive
4642,بعلاوه از عملکردهای چند لمسی چون pinch to zoom هم پشتیبانی می‌کند.,13.0,positive
1564,نکته منفی در مورد درگاه‌های این تبلت، عدم وجود درگاه hdmi است که ترجیح می‌دادیم این تبلت دارای این درگاه نیز بود.,24.0,negative
7042,گوشیه خیلی عالیه.,4.0,positive
4982,طراحی سری ۴۵۴۰s همانند اکثر لپ‌تاپ‌های کمپانی hp، بسیار ساده و در عین حال شکیل است.,19.0,positive
8946,باتری لیتیوم-یونی np-bn نیز توانایی شارژدهی تا ۲۴۰ عکس را به دوربین دارد.,14.0,positive
7231,پاسخگویی عمومی گوشی واقعا مثال‌زدنی ست.,7.0,positive
1132,محصولات اپل برای کسایی هست که دیگه به ios عادت کردند ولی باید گفت این گوشی تقریبا در هیچ موردی بهترین گوشی دنیا نیست.,25.0,negative
5594,کانن elph ۵۲۰ hs معروف به ixus ۵۰۰ hs محصول دیگری از سری دوربین‌های اولترا کامپکت یا بسیار کوچک و فشرده‌ی این شرکت است که با با ابعاد ۸۷ x ۵۴ x ۱۹ میلی متر چندان از یک کارت اعتباری بزرگتر نمی‌باشد.,43.0,positive
5308,من که خیلی دوستش دارم.,6.0,positive
2383,مشخصات سخت افزاریش مناسبه و کاراییش هم عالیه.,9.0,positive
8402,سخت افزار بسیار قدرتمند نسبت به قیمت گوشی.,9.0,positive
8697,احتمالا سامسونگ علاقه زیادی داره که زیر مجموعه اپل بشه این از پشت و بقل دقیقا میشه همون آی پد واقعا باید به طراح این دستگاه جایزه نوبل داد!,30.0,positive
1465,نقد کالا: ۱-اساسی‌ترین مشکل این دوربین وجود باتری قلمی به جای باتری یون لیتیوم استاندارد هست.,18.0,negative
4677,ظرفیت در دسترس برای ذخیره موسیقی در آیپاد شافل، ۲gb است که ممکن است برای بعضی کاربران ظرفیت کمی باشد.,22.0,negative
1895,لپ تاپی در حد انتظار از یک لپ تاپ ارزان قیمت خیلی خوبه.,14.0,positive
4230,من که حتما این گوشی رو میخرم منتظرم فقط بیاد تو بازار میخواستم اپل بگیرم ولی از محدودیت خوشم نمیاد,20.0,positive
951,البته در مقایسه با ipad ۳ چندان شانسی برای برتری دوربین note ۸ وجود ندارد اما در کل عملکرد دوربین بسیار خوب توصیف می‌شود.,25.0,positive
8193,حداقل سرعت شاترش ۴ که جالب نیست.,8.0,negative
9038,شکی نیست که سونی به یکی از بهترین کمپانی‌های موبایل تبدیل شده.,13.0,positive
5021,به هر صورت همان‌طور که گفتیم، dv۳۰۰f علاوه بر نمایشگر دوم و wi-fi داخلی که به آن‌ها مجهز است، در کل دوربین بسیار کوچک، بسیار باریک، بسیار سبک، مستحکم و خوش ساختی است.,41.0,positive
9140,نخستین تغییر را می‌توان مقداری در ظاهر و ابعاد مشاهده کرد که به نظر ما خوب بوده و اکنون p۵۲۰ دوربین خوش‌دست‌تری شده، دوم اینکه اکنون p۵۲۰ دارای نمایشگر چرخنده‌ی کارآمدتری است که می‌تواند به هر سو چرخش کند.,43.0,positive
5300,تنها مشکلش بازیهاشه.,4.0,negative
507,۳- ارتقاء فلاش led دوربین (led flash) به فلاش led هوشمند (smart led flash) با قابلیت تنظیم نور تا ۵ سطح مختلف با استفاده از فاصله دوربین تا سوژه.۴- صفحه نمایش از نوع super lcd ۲ (که امتحانش رو در one x پس داد) و سایز ۴٫۳ اینچ؛ که هم نوع صفحه نمایش یک ورژن بهتر شده و هم سایزش ۰٫۳ اینچ افزایش داشته.,74.0,positive
622,دسترسی بیسیم و پخش محتواهای مختلف با قابلیت اشتراک گذاری بیسیم می‌توانید بیشترین بهره را از محتواها و تجهیزات خود ببرید.,22.0,positive
2872,بازی آنلاین در اکس باکس لایو تجربه‌ی خوبی را در اختیار قرار می‌دهد.,14.0,positive
8314,بازی gta رو هم به راحتی اجرا کرد و همچنین دارای دوربین با کیفیت بسیار بسیار عالی هست.,19.0,positive
2095,event selection نیز کارآیی جالبی دارد.,7.0,positive
3538,به راحتی می‌تونید با تعویض یک درام مشکل کم رنگی دستگاه رو حل کنید.,15.0,positive
2302,صفحه نمایش خیلی با کیفیتی هم داره فقط کاش مثل دوربین کنون قابلیت چرخش کامل داشت.,17.0,positive
6788,در کل تجربه استفاده از ویندوز rt‌ با اینکه در ابتدا شباهت‌های فوق‌العاده آن به ویندوز جدید هیجان‌انگیز می‌نماید اما کمبود برنامه و خالی بودن این سیستم‌عامل در همان لحظات ابتدایی لذت استفاده از rt‌ را تا حد «هیچ» کاهش می‌دهد.,44.0,negative
7546,من خودم یک ماهه tx دارم، اون آقایی که گفتن لوگوی اکسپریاش روشن نمیشه اینطور نیست و خیلی زیبا روشن میشه که در t روشن نمیشه بنظرم تنها و تنها مزیت t نسبت به tx ساپورت بیشتر اون از طرف توسعه دهنده‌ها هست که البته tx هم ساپورت میشه ولی خوب دیرتر از t در کل tx مزیت‌های بیشتری از طراحی گرفته تا موارد دیگه نسبت به t داره,70.0,positive
1991,در زیر قاب پشتی گوشی، شیار سیم کارت micro، شیار مموری کارت micro sd (که قابلیت پشتیبانی از کارت‌های حافظه تا ظرفیت ۶۴ گیگابایت را دارد) و باتری بسیار قدرتمند ۲۱۰۰ میلی آمپری قرار دارد که طبق ادعای سامسونگ می‌تواند ۱۰ ساعت بطور مداوم ویدئو پخش کند.,52.0,positive
1495,دوربینی هستش که قیمت پایین در مقابل امکانات خوبی رو داره و ارزش خرید رو داره.,17.0,positive
7337,با سلام این گوشی رو ۲ هفته است که خریدم گیر یا هنگ کوتاه زیاد داره,16.0,negative
3739,به هر حال برای طرفداران گوشی‌های سری galaxy s سامسونگ، ورود این گوشی به بازار می‌تواند یک خبر خوشحال کننده باشد.,23.0,positive
1662,tf۷۰۰ تنها ۵۹۹ گرم وزن دارد که آن را به یکی از سبک‌ترین تبلت‌های ۱۰٫۱ اینچی تا به امروز تبدیل کرده است.,24.0,positive
4106,همچنین از چیزی که در نگاه نخست ممکن است به نظر برسد هم سبک‌تر است و با وزن تنها ۴۵۰ گرم هم وزن x۱۰۰ می‌باشد.,27.0,positive
1570,با وجود این سخت افزار شاهد عملکرد بسیار خوب و روان دستگاه و واکنش سریع آن به دستورات خواهید بود.,20.0,positive
687,اما اگر وزن سنگین داک برای شما یک عیب محسوب نمی‌گردد، می‌توان گفت که این station برای شما کارایی‌های بسیاری خواهد داشت.,23.0,positive
4799,کلیدها بسیار بزرگ بوده و با وجود اینکه کیبورد از نوع جزیره‌ای نیست، تایپ کردن با آن بسیار لذت بخش است.,23.0,positive
3646,از نظر سرعت اجرا و کیفیت صفحه نمایش و آنتن دهی با این گوشی هیچ مشکلی نخواهید داشت.,18.0,positive
4053,به نظر من که هم ظاهر زیبایی داره و هم قیمت مناسبی و هم جمع و جوره.,18.0,positive
6485,وضوح رنگاش آدم رو به تحسین وامیداره.,8.0,positive
4409,واقعا تبریک میگم به شرکت فوق العاده‌ی ایسوس.,9.0,positive
4083,ولی چیزی که کاملا مشهود است، اعمال تغییرات مثبتی بوده که بر اثر نظرات کاربران درباره‌ی نقاط ضعف x۱۰۰ اعمال شده.,24.0,positive
