,comment,length,label_id
2811,اینک اپل دقت صفحه نمایش macbook pro را از ۱۴۴۰x۹۰۰ به ۲۸۸۰x۱۸۰۰ افزایش داده که این میزان تراکم پیکسلی کم نظیر ۲۲۱ppi را ارائه می‌دهد.,31.0,3
280,دوربین f۶۰۰ از نظر کیفت هم خیلی بالاتر از sx۲۳۰ مثل بالاتر بودن پیکسل‌ها وجود چند مود حرفه‌ای برای بهتر بودن عکسها در شب و.,28.0,2
1265,برای مثال شما گوشی تلفن همراه خود را خیلی بیشتر از یک تبلت یا لپ‌تاپ به صورت خود نزدیک می‌کنید.,21.0,2
3156,ولی در کل دوربین خوش دست خوبی هست,8.0,3
2768,همچنین به کمک فناوری‌های بلوتوث، nfc درگاه usb نیز می‌توان به راحتی با دیگر دستگاه‌ها تبادل اطلاعات نمود.,20.0,3
4448,تاچ سونی اریکسون حرف نداره.,6.0,4
6421,سیستم عاملش ضعف داره باید اپدیت بشه.,8.0,1
4159,قدرت زومش باور نکردنیه!,5.0,4
4050,از نظر کیفیت ساخت استحکام نیز به ممد استفاده از محفظه ضد آب پوشش لاستیکی یا robber coat آن؛ واقعا درجه یک است.,25.0,4
5555,در ضمن کیفیت بسیار بالایی هم داره هم از لحاظ صدا هم دوربین.,14.0,4
5262,عاشق گوشی‌های سونی هستم خیلی طراحی زیبا قابلیت‌های فراوان داره.,11.0,4
3127,نسل جدید ipod touch تنها ۸۸ گرم وزن دارد که این میزان، ۱۳ گرم سبک‌تر از مدل سال گذشته است.,21.0,3
4618,خلاصه بااین که خودم هنوز نگرفتم بنظرم بهترین گزینست.,10.0,4
2530,به نظرم این گوشی، گوشی خوبیه.,8.0,3
6100,این لنز فواصل کانونی معادل ۴۳٫۶-۴۳۶ میلی متر را پوشش می‌دهد که البته باعث می‌شود در ۴۳٫۶ میلی متر چندان لنز وایدی نباشد میدان دید محدودی را در بر گیرد.,34.0,1
4799,چیپ nvidia tegra۳ به همراه پردازنده چهار هسته‌ای با فرکانس ۱٫۵ گیگاهرتز یک پردازشگر گرافیکی ulp geforce، اجزای تشکیل دهنده سخت افزار این گوشی می‌باشند که به همراه یک گیگابایت حافظه رم، عملکرد بسیار خوب روانی را به نمایش می‌گذارند.,43.0,4
1440,این تفاوت رو در رنگ آیکونها هم به راحتی میشه حس کرد.,13.0,2
6050,هرچند که مانند بیشتر دوربین‌های فیلم برداری، گاهی اوقات سوژه‌ی اشتباه را بر می‌گزیند یا به مود تشخیص چهره می‌رود در حالی که شما قصد این عمل را نداشتید.,31.0,1
5997,هرچند که این دوربین فاقد توانایی عکاسی با فرمت raw می‌باشد که می‌تواند عکاسان بسیار حرفه‌ای را کمی ناامید کند.,21.0,1
847,ضمنا یک آداپتور تبدیل نیز برای آن تعبیه گردیده تا دستگاه‌های قدیمی نیز بتوانند از آن استفاده نمایند.,19.0,2
3104,در قسمت بالای بدنه‌ی این دوربین که از جنس پلاستیک مرغوب ساخته شده، یک کفشک فلاش اکسترنال برای نصب فلاش‌های خارجی دیده می‌شود.,24.0,3
2767,علاوه بر روش‌های مختلف اتصال دوربین به بدن ورزشکار که منجر به ثبت تصاویر از زوایای دید بسیار جذاب طبیعی می‌شوند، این دوربین باید از ویژگی‌های محافظتی خوبی هم بهره ببرد تا در صورت مواجه با خطرات مختلف از قبیل ورود ضربه یا خیس شدن دوام بیاورد.,49.0,3
1052,این دوربین‌ها هرچند که از جهات زیادی به دوربین‌های bridge یا dslr like شباهت دارند، ولی با ابعاد ۱۲۲x۸۷x۹۳ میلی متر وزن ۵۸۰ گرم، دوربینی کامپکت سوپرزوم محسوب می‌شوند.,36.0,2
1385,پورت micro-usb در لبه سمت چپ این دستگاه قرار دارد در لبه سمت راست آن نیز کلید کم زیاد کردن صدا تعبیه شده است.,24.0,2
6057,از خریدش پشیمون شدم.,5.0,1
2909,این دوربین gps داخلی هم دارد که بدین ترتیب وقتی که آن را روشن می‌کنید موقعیت دقیق مکانی عکس گرفته شده به همراه دیگر اطلاعات عکس ثبت می‌شود.,29.0,3
2662,کلا نسبتا گوشی واقعا خوبیه.,6.0,3
4636,بهترین امکانات در بهترین ظاهر.,6.0,4
552,از نظر ابعاد نیز این دوربین ۱۱۷x۹۱x۶۹ میلی متر است ۷۰۰d در حدود ۱۳۳x۱۰۰x۷۹ میلی متر.,26.0,2
6402,به دلیل کاهش ضخامت وزن دستگاه، به ناچار باتری ضعیف‌تری نسبت به مدل اولیه padfone در داک تبلت قرار داده است (داک مدل پیشین دارای باتری ۶۶۰۰ میلی آمپر-ساعت بود).,33.0,1
2109,این دوربین فیلم برداری به راحتی تقریبا در هر مکانی نصب شود تا لحظات پر هیجان ورزشی از زاویه دید ورزشکار ثبت شوند.,24.0,3
4201,با تشکر از سایت عالی دیجی کالا,7.0,4
4411,یک پردازنده چهار هسته‌ای از نوع cortex-a۹ با فرکانس ۱٫۲ گیگاهرتز به همراه یک گیگاهرتز حافظه رم پردازشگر گرافیکی بسیار قدرتمند، تشکیل دهنده سخت افزار این تبلت می‌باشند.,30.0,4
649,طبق استانداردهایی که کمپانی اینتل برای مفهوم ultrabook مشخص کرده است، برای اینکه لپ تاپی جزو آلترابوک‌ها محسوب گردد، باید حافظه داخلی آن از نوع پرسرعت ssd باشد.,30.0,2
5045,دوربینش هم حرف نداره کیفیت عکس هاش واقعا بالاست.,10.0,4
1226,عاشق پیشنهاد‌های ویژه هستم ممنون,5.0,2
6310,جعبه‌ی این گوشی را که باز می‌کنید با تجهیزات خیلی ساده‌ای مواجه می‌شوید.,14.0,1
1113,نوکیا ۵۰۰ مجهز به دوربین مگاپیکسلی با فوکوس خودکار می‌باشد فلاش ندارد.,13.0,2
1228,جدا از اینکه پردازنده گرافیک رم آن نیز ارتقا پیدا میکنه.,12.0,2
5942,این گوشی ۱۶ گیگابایت حافظه داخلی دارد که متاسفانه بدلیل عدم پشتیبانی آن از کارت حافظه جانبی، باید به همین مقدار حافظه قناعت نمود.,26.0,1
635,دو پد چسبنده قوس دار دو پد مسطح نیز وجود دارد که به هر سطح صیقلی، مانند سطح کلاه حتی بدنه اتوموبیل می‌چسبند تا دوربین را بدین طریق به چنین سطوحی متصل کنید.,35.0,2
6804,google nexus با حافظه داخلی ۱۶ گیگابایت عرضه خواهد شد شاید یکی از مهم‌ترین ایرادات وارده بر این تبلت، عدم پشتیبانی از کارت حافظه microsd باشد.,27.0,0
6113,اینم که باتریش ضعیفه!,5.0,1
4001,این گوشی همانند اکثر گوشی‌های رده بالای این کمپانی، دارای بدنه یک پارچه پلی کربناتی است که کیفیت فوق‌العاده بالایی داشته به کاهش وزن دستگاه کمک فراوانی کرده است.,30.0,4
3505,باتری باتری این مدل با توجه به کوچک‌تر بودن صفحه نمایش آن نسبت به مدل‌های پیشین اپل، عملکرد بهتری دارد در تست‌های انجام گرفته، با کارکرد متمادی بیش از یک نیم روز شارژدهی خواهد نمود.,37.0,3
3787,با صفحه اینچی یک ردیف به برنامه‌ها اضافه شده در ضمن اپل مثل اکثر برند‌ها نیست که هر موبایلش رو با یک قیافه بده بیرون اپل میخواهد شکل اولیه خودش رو حفظ کنه.,34.0,3
3361,همچنین یک مستطیل نشان دهنده اختلاف منظر هم وجود دارد که می‌تواند حدود عکس واقعی که توسط سنسور تصویر ثبت می‌شود را با دقتی نسبتا خوب به شما نشان دهد.,31.0,3
1194,همانند تقریبا همه‌ی دوربین‌های مقاوم، لنز ft۳ از نوع پریسکوپی می‌باشد.,13.0,2
5157,به راحتی می‌توان گفت که یکی از بهترین کیبوردهاییست که به صورت استاندارد بر روی گوشی‌های اندرویدی دیده بودیم.,19.0,4
